MSN,Timestamp,Workload Energy Consumption (kWh),Description,Unit,Column_Order,Value
BMICBUS,201911,58.97303634,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,201.216
BMICBUS,201912,61.69314185,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,210.497
,,,,,,
BMICBUS,202001,61.60169988,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,210.185
BMICBUS,202002,57.33294256,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,195.62
BMICBUS,202003,58.11488863,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,198.288
BMICBUS,202004,47.96101993,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,163.643
BMICBUS,202005,51.53985932,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,175.854
BMICBUS,202006,52.66588511,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,179.696
BMICBUS,202007,55.13159437,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,188.109
BMICBUS,202008,55.28898007,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,188.646
BMICBUS,202009,53.58968347,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,182.848
BMICBUS,202010,56.68464244,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,193.408
BMICBUS,202011,56.68669402,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,193.415
BMICBUS,202012,58.69871043,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,200.28
,,,,,,
BMICBUS,202101,57.72713951,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,196.965
BMICBUS,202102,49.33089097,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,168.317
BMICBUS,202103,57.27432591,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,195.42
BMICBUS,202104,55.83616647,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,190.513
BMICBUS,202105,58.89624853,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,200.954
BMICBUS,202106,56.75791325,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,193.658
BMICBUS,202107,59.12045721,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,201.719
BMICBUS,202108,57.20926143,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,195.198
BMICBUS,202109,55.29601407,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,188.67
BMICBUS,202110,58.71629543,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,200.34
BMICBUS,202111,57.76934349,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,197.109
BMICBUS,202112,60.60023447,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,206.768
,,,,,,
BMICBUS,202201,58.80158265,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,200.631
BMICBUS,202202,52.80890973,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,180.184
BMICBUS,202203,57.34701055,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,195.668
BMICBUS,202204,55.05627198,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,187.852
BMICBUS,202205,57.58030481,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,196.464
BMICBUS,202206,56.50644783,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,192.8
BMICBUS,202207,57.88599062,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,197.507
BMICBUS,202208,56.95134818,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,194.318
BMICBUS,202209,52.20310668,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,178.117
BMICBUS,202210,55.80685815,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,190.413
BMICBUS,202211,56.24736225,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,191.916
BMICBUS,202212,56.10257913,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,191.422
,,,,,,
BMICBUS,202301,57.85580305,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,197.404
BMICBUS,202302,51.61283705,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,176.103
BMICBUS,202303,55.58030481,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,189.64
BMICBUS,202304,51.84114889,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,176.882
BMICBUS,202305,55.36225088,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,188.896
BMICBUS,202306,52.94988277,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,180.665
BMICBUS,202307,54.4475381,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,185.775
BMICBUS,202308,54.25762016,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,185.127
BMICBUS,202309,51.84466589,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,176.894
BMICBUS,202310,54.18434936,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,184.877
BMICBUS,202311,55.24589683,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,188.499
BMICBUS,202312,57.06154748,Biomass Energy Consumed by the Industrial Sector,Trillion Btu,9,194.694
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
REICBUS,197301,29.30041032,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.973
REICBUS,197302,26.47127784,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,90.32
REICBUS,197303,29.30744431,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.997
REICBUS,197304,28.35814771,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,96.758
REICBUS,197305,29.30275498,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.981
REICBUS,197306,28.3584408,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,96.759
REICBUS,197307,29.26113716,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.839
REICBUS,197308,29.25205158,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.808
REICBUS,197309,28.28399766,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,96.505
REICBUS,197310,29.239449,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.765
REICBUS,197311,28.31711606,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,96.618
REICBUS,197312,29.29396249,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.951
,,,,,,
REICBUS,197401,29.1521102,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.467
REICBUS,197402,26.33411489,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,89.852
REICBUS,197403,29.14595545,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.446
REICBUS,197404,28.2116061,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,96.258
REICBUS,197405,29.15152403,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.465
REICBUS,197406,28.20017585,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,96.219
REICBUS,197407,29.10697538,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.313
REICBUS,197408,29.09173505,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.261
REICBUS,197409,28.14976553,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,96.047
REICBUS,197410,29.06916764,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.184
REICBUS,197411,28.14742087,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,96.039
REICBUS,197412,29.12397421,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.371
,,,,,,
REICBUS,197501,26.76494725,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,91.322
REICBUS,197502,24.17086753,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,82.471
REICBUS,197503,26.74589683,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,91.257
REICBUS,197504,25.89126612,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,88.341
REICBUS,197505,26.76670574,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,91.328
REICBUS,197506,25.88833529,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,88.331
REICBUS,197507,26.70750293,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,91.126
REICBUS,197508,26.68347011,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,91.044
REICBUS,197509,25.83118406,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,88.136
REICBUS,197510,26.70603751,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,91.121
REICBUS,197511,25.85287222,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,88.21
REICBUS,197512,26.72332943,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,91.18
,,,,,,
REICBUS,197601,30.56184056,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,104.277
REICBUS,197602,28.61049238,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,97.619
REICBUS,197603,30.57444314,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,104.32
REICBUS,197604,29.60521688,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,101.013
REICBUS,197605,30.57649472,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,104.327
REICBUS,197606,29.5873388,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,100.952
REICBUS,197607,30.53927315,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,104.2
REICBUS,197608,30.51729191,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,104.125
REICBUS,197609,29.50762016,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,100.68
REICBUS,197610,30.54572098,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,104.222
REICBUS,197611,29.56682298,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,100.882
REICBUS,197612,30.54953107,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,104.235
,,,,,,
REICBUS,197701,32.18610785,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,109.819
REICBUS,197702,29.02110199,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,99.02
REICBUS,197703,32.17321219,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,109.775
REICBUS,197704,31.12807737,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,106.209
REICBUS,197705,32.1573857,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,109.721
REICBUS,197706,31.10814771,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,106.141
REICBUS,197707,32.13071512,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,109.63
REICBUS,197708,32.12954279,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,109.626
REICBUS,197709,31.09671747,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,106.102
REICBUS,197710,32.1362837,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,109.649
REICBUS,197711,31.15298945,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,106.294
REICBUS,197712,32.21512309,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,109.918
,,,,,,
REICBUS,197801,35.13159437,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,119.869
REICBUS,197802,31.72713951,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,108.253
REICBUS,197803,35.12690504,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,119.853
REICBUS,197804,34.00967175,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,116.041
REICBUS,197805,35.17174678,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,120.006
REICBUS,197806,34.00762016,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,116.034
REICBUS,197807,35.12485346,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,119.846
REICBUS,197808,35.10023447,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,119.762
REICBUS,197809,33.96483001,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,115.888
REICBUS,197810,35.07092614,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,119.662
REICBUS,197811,33.95164127,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,115.843
REICBUS,197812,35.09935522,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,119.759
,,,,,,
REICBUS,197901,35.26436108,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,120.322
REICBUS,197902,31.83616647,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,108.625
REICBUS,197903,35.27491208,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,120.358
REICBUS,197904,34.14067995,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,116.488
REICBUS,197905,35.31037515,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,120.479
REICBUS,197906,34.13569754,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,116.471
REICBUS,197907,35.2376905,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,120.231
REICBUS,197908,35.22010551,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,120.171
REICBUS,197909,34.06506448,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,116.23
REICBUS,197910,35.20720985,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,120.127
REICBUS,197911,34.1049238,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu,10,116.366
